Transaction_id,Date,customer_id,Gender,Age,product_category,Quantity,price_per_unit,total_amount,cost_per_unit,profit_per_unit,profit,Payment,customer_type,customer_satisfication
2700,7/1/2022,CUST2700,Male,69,Beauty,2,234,468,202,32,64,credit card,Returning,4
2701,2/11/2022,CUST2701,Female,73,Electronics,7,449,3143,277,172,1204,online,Returning,1
2702,2/24/2021,CUST2702,Female,59,Clothing,5,280,1400,140,140,700,cash,Returning,4
2703,5/4/2022,CUST2703,Male,16,Beauty,2,401,802,210,191,382,credit card,Returning,3
2704,5/19/2022,CUST2704,Male,29,Food,6,351,2106,192,159,954,online,Returning,3
2705,4/24/2021,CUST2705,Female,66,Beauty,9,406,3654,285,121,1089,credit card,Returning,2
2706,3/6/2022,CUST2706,Female,26,Clothing,1,351,351,279,72,72,credit card,Returning,5
2707,3/26/2022,CUST2707,Female,66,Beauty,10,239,2390,146,93,930,cash,New,5
2708,2/23/2022,CUST2708,Male,47,Clothing,4,425,1700,351,74,296,cash,New,1
2709,11/22/2021,CUST2709,Male,26,Electronics,5,102,510,76,26,130,online,Returning,1
2710,2/22/2022,CUST2710,Female,57,Electronics,4,287,1148,151,136,544,cash,Returning,4
2711,11/27/2021,CUST2711,Female,43,Electronics,5,294,1470,147,147,735,cash,Returning,2
2712,5/7/2022,CUST2712,Female,69,Electronics,1,264,264,145,119,119,online,New,3
2713,10/29/2022,CUST2713,Female,21,Clothing,7,319,2233,177,142,994,credit card,New,2
2714,4/25/2021,CUST2714,Male,34,Beauty,6,477,2862,325,152,912,credit card,New,4
2715,10/31/2022,CUST2715,Female,29,Clothing,6,450,2700,254,196,1176,cash,New,5
2716,3/20/2022,CUST2716,Female,77,Electronics,2,234,468,143,91,182,cash,Returning,3
2717,9/16/2021,CUST2717,Female,35,Beauty,4,449,1796,330,119,476,credit card,New,4
2718,1/13/2022,CUST2718,Male,48,Electronics,4,334,1336,279,55,220,online,New,4
2719,12/31/2021,CUST2719,Male,66,Food,5,288,1440,214,74,370,online,Returning,4
2720,12/7/2021,CUST2720,Male,65,Clothing,8,327,2616,177,150,1200,credit card,New,1
2721,7/5/2022,CUST2721,Male,24,Electronics,5,117,585,97,20,100,credit card,New,2
2722,6/19/2021,CUST2722,Male,63,Food,7,224,1568,183,41,287,online,New,5
2723,3/2/2021,CUST2723,Female,32,Beauty,7,126,882,64,62,434,online,New,3
2724,5/28/2021,CUST2724,Female,74,Clothing,1,479,479,400,79,79,cash,New,3
2725,5/11/2021,CUST2725,Male,29,Electronics,5,477,2385,264,213,1065,online,Returning,4
2726,6/10/2021,CUST2726,Female,21,Electronics,2,344,688,200,144,288,cash,New,1
2727,10/22/2022,CUST2727,Male,61,Clothing,7,38,266,20,18,126,online,New,5
2728,3/28/2021,CUST2728,Female,58,Clothing,9,471,4239,331,140,1260,cash,New,2
2729,2/24/2021,CUST2729,Female,32,Food,3,364,1092,292,72,216,cash,Returning,1
2730,7/20/2021,CUST2730,Female,60,Clothing,7,65,455,57,8,56,cash,New,3
2731,11/13/2022,CUST2731,Male,41,Food,7,430,3010,304,126,882,online,Returning,2
2732,5/2/2022,CUST2732,Male,45,Beauty,4,371,1484,199,172,688,credit card,Returning,3
2733,2/28/2021,CUST2733,Male,38,Beauty,7,284,1988,243,41,287,online,New,1
2734,5/19/2022,CUST2734,Male,59,Beauty,5,467,2335,258,209,1045,credit card,New,2
2735,7/11/2022,CUST2735,Male,50,Food,8,243,1944,145,98,784,online,Returning,1
2736,10/3/2022,CUST2736,Female,69,Electronics,3,169,507,152,17,51,credit card,New,5
2737,3/10/2021,CUST2737,Male,33,Food,10,273,2730,193,80,800,credit card,Returning,4
2738,10/26/2021,CUST2738,Female,31,Food,8,478,3824,358,120,960,credit card,Returning,3
2739,10/21/2022,CUST2739,Female,70,Clothing,2,447,894,303,144,288,cash,New,5
2740,7/24/2022,CUST2740,Male,16,Clothing,1,433,433,281,152,152,cash,Returning,3
2741,2/7/2022,CUST2741,Female,69,Electronics,8,171,1368,143,28,224,online,New,1
2742,8/12/2021,CUST2742,Female,30,Food,5,352,1760,297,55,275,credit card,New,1
2743,8/2/2021,CUST2743,Female,58,Food,5,273,1365,244,29,145,cash,Returning,4
2744,3/22/2022,CUST2744,Male,16,Food,3,178,534,117,61,183,online,New,5
2745,3/31/2022,CUST2745,Female,39,Electronics,2,294,588,167,127,254,cash,Returning,1
2746,7/13/2022,CUST2746,Male,22,Electronics,10,243,2430,154,89,890,credit card,Returning,5
2747,5/23/2022,CUST2747,Male,46,Electronics,7,336,2352,278,58,406,online,New,5
2748,9/29/2021,CUST2748,Male,55,Beauty,7,247,1729,164,83,581,online,New,2
2749,12/21/2022,CUST2749,Female,75,Electronics,4,51,204,30,21,84,cash,New,4
2750,4/23/2022,CUST2750,Male,75,Beauty,7,346,2422,257,89,623,cash,Returning,3
2751,7/29/2022,CUST2751,Female,49,Clothing,10,184,1840,104,80,800,credit card,New,3
2752,11/9/2021,CUST2752,Male,22,Clothing,6,239,1434,148,91,546,online,New,3
2753,6/27/2022,CUST2753,Male,74,Clothing,4,364,1456,231,133,532,online,New,3
2754,3/21/2022,CUST2754,Female,21,Electronics,4,286,1144,256,30,120,cash,New,2
2755,1/24/2021,CUST2755,Male,46,Food,6,254,1524,130,124,744,credit card,Returning,2
2756,4/9/2021,CUST2756,Male,28,Beauty,8,379,3032,285,94,752,credit card,Returning,5
2757,1/17/2021,CUST2757,Male,76,Food,5,82,410,65,17,85,credit card,Returning,1
2758,1/8/2021,CUST2758,Male,47,Electronics,1,105,105,88,17,17,credit card,New,1
2759,6/18/2021,CUST2759,Male,64,Clothing,1,170,170,119,51,51,cash,New,2
2760,4/4/2022,CUST2760,Female,22,Beauty,1,307,307,194,113,113,credit card,Returning,4
2761,6/4/2021,CUST2761,Female,48,Food,10,313,3130,193,120,1200,online,Returning,1
2762,5/30/2021,CUST2762,Male,25,Beauty,5,290,1450,151,139,695,cash,New,3
2763,7/28/2021,CUST2763,Female,52,Beauty,1,493,493,291,202,202,credit card,New,5
2764,11/4/2021,CUST2764,Male,58,Electronics,8,158,1264,81,77,616,credit card,New,2
2765,10/3/2022,CUST2765,Female,66,Beauty,2,351,702,244,107,214,credit card,New,5
2766,4/16/2022,CUST2766,Male,20,Clothing,8,293,2344,205,88,704,online,New,5
2767,4/4/2021,CUST2767,Female,26,Electronics,5,321,1605,221,100,500,online,New,3
2768,11/21/2022,CUST2768,Male,30,Clothing,8,393,3144,265,128,1024,credit card,New,2
2769,4/14/2022,CUST2769,Male,74,Food,8,204,1632,145,59,472,online,Returning,3
2770,7/11/2022,CUST2770,Male,36,Electronics,8,470,3760,352,118,944,cash,Returning,3
2771,5/18/2022,CUST2771,Male,21,Clothing,4,181,724,112,69,276,credit card,Returning,1
2772,3/19/2022,CUST2772,Female,47,Clothing,5,268,1340,207,61,305,cash,New,5
2773,2/14/2021,CUST2773,Female,30,Beauty,1,196,196,99,97,97,cash,New,1
2774,11/14/2022,CUST2774,Male,41,Food,9,259,2331,145,114,1026,credit card,New,5
2775,12/1/2021,CUST2775,Female,17,Clothing,6,198,1188,145,53,318,online,Returning,4
2776,9/3/2021,CUST2776,Female,57,Beauty,2,452,904,395,57,114,cash,Returning,2
2777,8/30/2021,CUST2777,Female,68,Beauty,4,141,564,96,45,180,credit card,New,3
2778,7/2/2021,CUST2778,Male,74,Clothing,7,161,1127,135,26,182,online,Returning,3
2779,8/23/2021,CUST2779,Female,34,Clothing,9,231,2079,116,115,1035,credit card,New,3
2780,3/6/2022,CUST2780,Male,28,Food,2,85,170,64,21,42,online,Returning,4
2781,4/30/2021,CUST2781,Female,78,Clothing,5,448,2240,273,175,875,online,Returning,5
2782,11/10/2022,CUST2782,Female,72,Beauty,6,285,1710,201,84,504,credit card,Returning,2
2783,10/2/2022,CUST2783,Female,29,Clothing,10,88,880,66,22,220,cash,Returning,5
2784,10/23/2022,CUST2784,Female,16,Clothing,7,178,1246,137,41,287,cash,Returning,2
2785,5/4/2022,CUST2785,Female,24,Electronics,4,182,728,130,52,208,credit card,Returning,1
2786,3/16/2022,CUST2786,Male,38,Electronics,9,353,3177,301,52,468,credit card,New,5
2787,4/1/2022,CUST2787,Female,71,Electronics,8,126,1008,84,42,336,credit card,Returning,3
2788,10/26/2022,CUST2788,Male,46,Clothing,1,333,333,222,111,111,online,New,5
2789,12/25/2021,CUST2789,Male,21,Electronics,5,61,305,44,17,85,credit card,Returning,1
2790,11/21/2021,CUST2790,Male,45,Food,4,474,1896,295,179,716,online,New,1
2791,9/19/2022,CUST2791,Female,20,Electronics,5,131,655,94,37,185,cash,Returning,4
2792,3/25/2022,CUST2792,Female,53,Food,8,278,2224,243,35,280,credit card,New,4
2793,2/4/2022,CUST2793,Male,46,Clothing,6,42,252,33,9,54,online,Returning,4
2794,5/26/2022,CUST2794,Male,16,Electronics,9,167,1503,137,30,270,online,Returning,1
2795,3/11/2022,CUST2795,Female,27,Beauty,3,469,1407,320,149,447,cash,New,4
2796,8/9/2022,CUST2796,Female,72,Clothing,8,255,2040,198,57,456,cash,Returning,1
2797,3/1/2022,CUST2797,Male,25,Food,10,389,3890,342,47,470,credit card,Returning,2
2798,8/7/2022,CUST2798,Male,70,Beauty,9,230,2070,202,28,252,credit card,New,2
2799,8/27/2022,CUST2799,Male,73,Clothing,1,233,233,166,67,67,cash,New,3
2800,2/19/2022,CUST2800,Male,34,Electronics,10,276,2760,215,61,610,online,Returning,4
2801,8/11/2022,CUST2801,Female,77,Electronics,8,212,1696,187,25,200,online,New,1
2802,10/16/2022,CUST2802,Female,73,Electronics,10,160,1600,136,24,240,credit card,Returning,4
2803,4/9/2021,CUST2803,Female,76,Beauty,3,365,1095,198,167,501,online,New,2
2804,11/18/2022,CUST2804,Female,30,Electronics,3,325,975,254,71,213,credit card,Returning,4
2805,11/28/2021,CUST2805,Female,72,Clothing,5,211,1055,146,65,325,credit card,New,5
2806,9/13/2021,CUST2806,Female,79,Beauty,7,463,3241,238,225,1575,credit card,New,1
2807,9/11/2022,CUST2807,Male,49,Food,8,198,1584,178,20,160,online,Returning,1
2808,6/29/2022,CUST2808,Male,32,Food,6,360,2160,301,59,354,credit card,Returning,4
2809,11/22/2022,CUST2809,Female,61,Food,8,302,2416,173,129,1032,credit card,Returning,2
2810,5/29/2022,CUST2810,Male,59,Clothing,8,142,1136,83,59,472,online,New,5
2811,11/27/2021,CUST2811,Female,69,Electronics,4,58,232,47,11,44,cash,Returning,5
2812,6/29/2021,CUST2812,Female,73,Clothing,2,183,366,127,56,112,credit card,Returning,2
2813,2/10/2022,CUST2813,Female,64,Beauty,9,190,1710,103,87,783,online,New,3
2814,1/4/2022,CUST2814,Male,18,Clothing,3,316,948,195,121,363,credit card,Returning,1
2815,7/3/2022,CUST2815,Female,31,Electronics,3,135,405,100,35,105,online,New,4
2816,10/6/2022,CUST2816,Male,70,Food,2,191,382,158,33,66,credit card,Returning,5
2817,6/11/2022,CUST2817,Female,37,Food,2,169,338,131,38,76,online,New,5
2818,7/16/2021,CUST2818,Female,20,Beauty,8,317,2536,220,97,776,credit card,Returning,5
2819,9/1/2022,CUST2819,Male,49,Food,7,386,2702,260,126,882,credit card,Returning,4
2820,5/21/2022,CUST2820,Male,18,Beauty,4,256,1024,131,125,500,cash,New,5
2821,6/29/2022,CUST2821,Male,34,Electronics,1,438,438,318,120,120,online,New,4
2822,3/5/2022,CUST2822,Female,17,Food,6,253,1518,220,33,198,credit card,New,4
2823,12/8/2021,CUST2823,Female,23,Electronics,8,210,1680,183,27,216,cash,Returning,3
2824,7/17/2021,CUST2824,Male,32,Food,1,368,368,198,170,170,cash,Returning,2
2825,8/26/2021,CUST2825,Male,80,Beauty,9,94,846,70,24,216,online,Returning,3
2826,4/17/2021,CUST2826,Male,39,Electronics,10,332,3320,250,82,820,cash,New,1
2827,7/2/2021,CUST2827,Male,74,Beauty,9,147,1323,74,73,657,credit card,Returning,5
2828,7/3/2022,CUST2828,Male,69,Food,3,428,1284,345,83,249,online,Returning,1
2829,12/19/2022,CUST2829,Female,24,Beauty,8,64,512,50,14,112,cash,New,3
2830,2/23/2022,CUST2830,Female,74,Electronics,5,390,1950,241,149,745,online,Returning,5
2831,8/12/2021,CUST2831,Male,23,Electronics,7,387,2709,266,121,847,credit card,Returning,3
2832,11/2/2022,CUST2832,Female,16,Beauty,1,486,486,383,103,103,online,New,1
2833,2/25/2022,CUST2833,Female,26,Food,3,495,1485,252,243,729,cash,Returning,5
2834,8/9/2021,CUST2834,Female,55,Electronics,9,275,2475,178,97,873,online,New,4
2835,3/3/2021,CUST2835,Male,57,Beauty,9,39,351,34,5,45,online,Returning,1
2836,4/26/2022,CUST2836,Male,27,Food,6,240,1440,154,86,516,cash,New,3
2837,11/20/2022,CUST2837,Female,26,Electronics,7,358,2506,195,163,1141,credit card,New,3
2838,6/18/2022,CUST2838,Female,43,Clothing,4,449,1796,300,149,596,cash,New,5
2839,1/18/2021,CUST2839,Male,19,Electronics,6,345,2070,200,145,870,cash,New,3
2840,6/23/2021,CUST2840,Male,64,Electronics,6,378,2268,218,160,960,online,Returning,4
2841,8/12/2022,CUST2841,Female,50,Clothing,4,308,1232,157,151,604,credit card,New,3
2842,7/15/2021,CUST2842,Male,21,Electronics,2,438,876,331,107,214,online,Returning,1
2843,3/2/2021,CUST2843,Male,74,Clothing,1,187,187,120,67,67,cash,New,2
2844,7/30/2021,CUST2844,Female,54,Food,1,292,292,206,86,86,cash,New,3
2845,8/20/2022,CUST2845,Male,78,Electronics,5,336,1680,218,118,590,online,Returning,5
2846,6/22/2021,CUST2846,Male,42,Food,1,143,143,74,69,69,credit card,New,3
2847,11/18/2022,CUST2847,Male,17,Beauty,9,224,2016,175,49,441,online,New,2
2848,6/23/2022,CUST2848,Male,78,Clothing,8,69,552,46,23,184,credit card,Returning,4
2849,11/1/2022,CUST2849,Female,73,Clothing,5,147,735,88,59,295,cash,Returning,2
2850,8/5/2021,CUST2850,Female,71,Food,7,129,903,83,46,322,cash,Returning,3
2851,6/24/2022,CUST2851,Female,25,Beauty,1,347,347,181,166,166,online,New,4
2852,6/3/2021,CUST2852,Female,51,Electronics,5,472,2360,241,231,1155,cash,New,2
2853,10/28/2022,CUST2853,Male,72,Beauty,8,404,3232,272,132,1056,online,New,3
2854,3/30/2022,CUST2854,Female,42,Beauty,10,360,3600,204,156,1560,credit card,Returning,5
2855,1/8/2021,CUST2855,Female,45,Beauty,2,157,314,131,26,52,online,New,2
2856,1/21/2022,CUST2856,Male,73,Electronics,7,297,2079,250,47,329,credit card,Returning,3
2857,11/29/2021,CUST2857,Female,77,Beauty,2,186,372,167,19,38,cash,New,1
2858,2/15/2021,CUST2858,Male,27,Beauty,2,298,596,179,119,238,cash,Returning,1
2859,11/16/2021,CUST2859,Female,22,Clothing,10,175,1750,136,39,390,online,Returning,4
2860,5/23/2021,CUST2860,Female,55,Clothing,7,478,3346,365,113,791,online,Returning,2
2861,7/23/2021,CUST2861,Male,35,Clothing,10,300,3000,251,49,490,credit card,New,5
2862,12/6/2021,CUST2862,Female,58,Beauty,3,169,507,110,59,177,online,Returning,5
2863,7/12/2021,CUST2863,Male,18,Food,6,118,708,104,14,84,online,New,2
2864,8/24/2021,CUST2864,Male,42,Beauty,9,150,1350,103,47,423,online,Returning,3
2865,3/16/2021,CUST2865,Male,41,Electronics,7,404,2828,225,179,1253,cash,New,3
2866,9/14/2021,CUST2866,Female,20,Clothing,10,448,4480,400,48,480,online,Returning,4
2867,4/5/2021,CUST2867,Female,80,Clothing,6,105,630,59,46,276,online,New,5
2868,9/24/2021,CUST2868,Male,22,Electronics,8,375,3000,191,184,1472,online,Returning,1
2869,1/12/2021,CUST2869,Male,31,Beauty,8,67,536,56,11,88,credit card,New,2
2870,7/24/2021,CUST2870,Male,18,Beauty,2,392,784,210,182,364,credit card,New,3
2871,1/28/2022,CUST2871,Male,52,Clothing,7,35,245,23,12,84,credit card,New,3
2872,8/25/2022,CUST2872,Male,44,Food,4,262,1048,173,89,356,cash,New,1
2873,6/28/2021,CUST2873,Female,52,Beauty,7,134,938,100,34,238,online,New,5
2874,2/6/2021,CUST2874,Male,58,Electronics,8,262,2096,203,59,472,credit card,New,5
2875,11/26/2021,CUST2875,Male,75,Clothing,6,488,2928,299,189,1134,credit card,New,2
2876,10/3/2021,CUST2876,Male,64,Food,9,460,4140,340,120,1080,cash,Returning,5
2877,1/18/2021,CUST2877,Male,30,Electronics,5,378,1890,320,58,290,online,New,4
2878,5/27/2022,CUST2878,Female,47,Food,10,439,4390,381,58,580,cash,Returning,4
2879,9/7/2022,CUST2879,Male,49,Clothing,10,228,2280,184,44,440,credit card,New,4
2880,11/20/2021,CUST2880,Female,49,Food,2,346,692,297,49,98,online,Returning,3
2881,10/21/2022,CUST2881,Male,33,Electronics,3,335,1005,293,42,126,online,Returning,3
2882,3/7/2022,CUST2882,Female,18,Beauty,2,281,562,214,67,134,online,Returning,1
2883,2/25/2022,CUST2883,Female,51,Food,6,393,2358,226,167,1002,credit card,New,1
2884,10/30/2021,CUST2884,Male,67,Clothing,9,242,2178,140,102,918,online,Returning,2
2885,3/31/2022,CUST2885,Male,29,Food,4,373,1492,192,181,724,cash,Returning,4
2886,11/11/2021,CUST2886,Female,68,Electronics,7,279,1953,244,35,245,credit card,New,4
2887,3/30/2022,CUST2887,Male,74,Electronics,10,66,660,51,15,150,cash,New,2
2888,11/20/2021,CUST2888,Male,53,Food,7,452,3164,400,52,364,online,Returning,5
2889,7/8/2021,CUST2889,Female,71,Electronics,6,350,2100,253,97,582,online,Returning,3
2890,10/30/2021,CUST2890,Female,74,Beauty,2,421,842,333,88,176,online,New,1
2891,4/28/2021,CUST2891,Female,43,Food,10,489,4890,417,72,720,cash,New,4
2892,11/6/2022,CUST2892,Male,78,Food,9,337,3033,283,54,486,cash,Returning,3
2893,6/2/2021,CUST2893,Male,28,Food,10,377,3770,276,101,1010,credit card,Returning,1
2894,3/30/2022,CUST2894,Female,52,Food,7,426,2982,297,129,903,cash,Returning,2
2895,6/19/2021,CUST2895,Male,35,Electronics,8,150,1200,122,28,224,cash,New,1
2896,5/26/2022,CUST2896,Male,64,Beauty,6,123,738,69,54,324,credit card,Returning,2
2897,4/11/2021,CUST2897,Male,50,Electronics,9,37,333,23,14,126,online,New,4
2898,11/29/2021,CUST2898,Male,64,Beauty,10,261,2610,216,45,450,credit card,New,3
2899,11/25/2022,CUST2899,Male,73,Clothing,8,458,3664,331,127,1016,credit card,Returning,5
2900,10/1/2022,CUST2900,Male,40,Food,9,251,2259,151,100,900,cash,New,3
2901,9/10/2021,CUST2901,Female,70,Clothing,7,420,2940,300,120,840,online,Returning,5
2902,2/13/2022,CUST2902,Male,68,Clothing,1,326,326,285,41,41,online,Returning,3
2903,9/20/2021,CUST2903,Female,80,Food,1,182,182,138,44,44,online,New,2
2904,11/24/2022,CUST2904,Male,57,Beauty,1,301,301,217,84,84,online,Returning,2
2905,1/3/2022,CUST2905,Male,21,Electronics,4,267,1068,203,64,256,online,New,3
2906,11/30/2021,CUST2906,Female,56,Electronics,5,385,1925,311,74,370,credit card,Returning,4
2907,5/30/2022,CUST2907,Female,67,Electronics,9,355,3195,291,64,576,online,New,1
2908,1/13/2022,CUST2908,Female,25,Electronics,5,96,480,64,32,160,online,New,3
2909,2/4/2021,CUST2909,Female,74,Food,1,433,433,356,77,77,online,New,5
2910,8/25/2021,CUST2910,Female,29,Beauty,7,462,3234,264,198,1386,credit card,Returning,1
2911,2/1/2022,CUST2911,Female,64,Food,7,50,350,36,14,98,credit card,Returning,1
2912,4/29/2021,CUST2912,Male,32,Food,7,482,3374,393,89,623,credit card,New,4
2913,11/3/2021,CUST2913,Female,28,Clothing,2,128,256,81,47,94,cash,Returning,3
2914,8/13/2022,CUST2914,Male,61,Electronics,5,336,1680,267,69,345,credit card,Returning,3
2915,3/4/2021,CUST2915,Female,39,Electronics,2,207,414,113,94,188,cash,New,4
2916,10/11/2021,CUST2916,Female,78,Food,8,448,3584,319,129,1032,online,Returning,4
2917,11/27/2021,CUST2917,Female,44,Food,5,197,985,109,88,440,credit card,New,1
2918,4/11/2021,CUST2918,Female,43,Beauty,2,354,708,221,133,266,credit card,Returning,3
2919,3/6/2021,CUST2919,Male,26,Food,9,361,3249,264,97,873,cash,New,2
2920,8/4/2022,CUST2920,Male,53,Food,2,434,868,346,88,176,online,New,5
2921,10/22/2021,CUST2921,Male,56,Food,2,209,418,174,35,70,cash,New,5
2922,8/13/2022,CUST2922,Female,18,Clothing,3,38,114,25,13,39,online,New,5
2923,2/18/2021,CUST2923,Female,46,Beauty,6,79,474,60,19,114,online,Returning,2
2924,12/24/2021,CUST2924,Female,38,Clothing,10,493,4930,334,159,1590,cash,Returning,2
2925,1/2/2021,CUST2925,Female,31,Clothing,10,413,4130,208,205,2050,cash,Returning,4
2926,2/7/2022,CUST2926,Female,61,Clothing,8,382,3056,196,186,1488,credit card,New,2
2927,8/9/2022,CUST2927,Female,51,Electronics,6,167,1002,129,38,228,credit card,New,3
2928,6/7/2021,CUST2928,Female,19,Beauty,2,495,990,333,162,324,cash,New,5
2929,6/14/2022,CUST2929,Female,60,Clothing,9,385,3465,284,101,909,cash,New,1
2930,2/2/2021,CUST2930,Male,48,Electronics,5,169,845,133,36,180,online,New,4
2931,1/23/2021,CUST2931,Male,23,Food,9,301,2709,209,92,828,cash,New,2
2932,9/3/2022,CUST2932,Male,46,Beauty,4,338,1352,255,83,332,online,New,4
2933,3/23/2021,CUST2933,Male,80,Beauty,9,365,3285,207,158,1422,cash,New,2
2934,10/15/2022,CUST2934,Female,56,Food,2,313,626,219,94,188,cash,Returning,5
2935,11/6/2022,CUST2935,Male,79,Beauty,1,320,320,282,38,38,online,Returning,4
2936,7/28/2021,CUST2936,Male,66,Electronics,7,491,3437,330,161,1127,credit card,New,4
2937,8/19/2021,CUST2937,Female,18,Beauty,9,93,837,62,31,279,cash,New,1
2938,5/25/2022,CUST2938,Male,59,Beauty,2,50,100,35,15,30,online,Returning,3
2939,5/3/2021,CUST2939,Female,50,Beauty,10,451,4510,406,45,450,cash,New,3
2940,10/9/2022,CUST2940,Male,79,Beauty,10,491,4910,299,192,1920,cash,New,5
2941,6/9/2022,CUST2941,Male,65,Clothing,10,447,4470,352,95,950,credit card,Returning,2
2942,4/15/2021,CUST2942,Female,60,Beauty,2,58,116,40,18,36,credit card,New,5
2943,12/21/2021,CUST2943,Male,67,Food,2,49,98,40,9,18,online,Returning,4
2944,4/25/2021,CUST2944,Female,36,Food,6,266,1596,238,28,168,online,New,3
2945,2/6/2021,CUST2945,Female,70,Clothing,8,335,2680,275,60,480,online,Returning,3
2946,3/4/2022,CUST2946,Male,61,Beauty,4,144,576,74,70,280,online,New,1
2947,11/1/2022,CUST2947,Female,70,Beauty,2,489,978,269,220,440,online,Returning,2
2948,2/13/2021,CUST2948,Male,35,Food,5,358,1790,219,139,695,cash,New,4
2949,7/9/2021,CUST2949,Female,63,Beauty,5,130,650,113,17,85,credit card,Returning,2
2950,3/3/2022,CUST2950,Female,41,Electronics,9,368,3312,197,171,1539,online,New,3
2951,10/22/2022,CUST2951,Male,32,Food,5,254,1270,165,89,445,online,New,1
2952,12/13/2021,CUST2952,Female,53,Clothing,7,358,2506,232,126,882,cash,Returning,1
2953,1/5/2022,CUST2953,Male,35,Clothing,4,100,400,65,35,140,cash,New,2
2954,5/19/2022,CUST2954,Male,21,Food,3,108,324,71,37,111,cash,New,2
2955,11/20/2021,CUST2955,Female,19,Electronics,6,316,1896,224,92,552,online,New,2
2956,8/28/2021,CUST2956,Female,66,Clothing,1,56,56,28,28,28,credit card,Returning,1
2957,1/11/2021,CUST2957,Female,16,Electronics,4,174,696,128,46,184,credit card,Returning,2
2958,11/7/2021,CUST2958,Female,63,Food,5,309,1545,220,89,445,cash,Returning,4
2959,8/18/2022,CUST2959,Female,62,Clothing,3,271,813,213,58,174,cash,Returning,2
2960,12/27/2021,CUST2960,Male,59,Electronics,7,159,1113,138,21,147,cash,Returning,5
2961,7/24/2022,CUST2961,Male,16,Beauty,9,67,603,54,13,117,credit card,Returning,4
2962,7/5/2022,CUST2962,Male,40,Electronics,5,184,920,109,75,375,credit card,Returning,4
2963,2/19/2022,CUST2963,Male,70,Food,5,95,475,60,35,175,credit card,Returning,2
2964,8/18/2022,CUST2964,Male,62,Beauty,2,470,940,378,92,184,online,New,3
2965,5/17/2021,CUST2965,Male,69,Clothing,4,391,1564,247,144,576,online,Returning,4
2966,7/29/2021,CUST2966,Female,48,Clothing,9,104,936,62,42,378,credit card,Returning,2
2967,8/18/2021,CUST2967,Male,66,Electronics,4,483,1932,311,172,688,online,New,1
2968,6/17/2022,CUST2968,Female,35,Clothing,10,143,1430,121,22,220,online,Returning,1
2969,3/6/2022,CUST2969,Female,71,Food,5,176,880,147,29,145,online,New,5
2970,2/16/2021,CUST2970,Female,65,Beauty,4,396,1584,238,158,632,cash,New,1
2971,8/30/2021,CUST2971,Female,62,Food,9,481,4329,389,92,828,cash,New,1
2972,2/11/2022,CUST2972,Female,26,Clothing,8,385,3080,243,142,1136,cash,Returning,1
2973,5/29/2021,CUST2973,Female,23,Clothing,1,293,293,260,33,33,cash,New,3
2974,2/9/2021,CUST2974,Male,40,Clothing,2,455,910,248,207,414,credit card,Returning,1
2975,9/4/2021,CUST2975,Male,30,Electronics,5,186,930,119,67,335,online,Returning,4
2976,9/11/2021,CUST2976,Female,62,Clothing,5,67,335,51,16,80,cash,Returning,1
2977,9/26/2022,CUST2977,Male,52,Electronics,9,400,3600,213,187,1683,cash,New,1
2978,9/11/2021,CUST2978,Female,73,Beauty,6,391,2346,258,133,798,credit card,New,4
2979,3/23/2021,CUST2979,Male,33,Food,4,300,1200,244,56,224,credit card,New,2
2980,7/17/2021,CUST2980,Male,35,Clothing,2,469,938,304,165,330,online,Returning,4
2981,3/21/2021,CUST2981,Female,23,Beauty,6,324,1944,253,71,426,cash,New,2
2982,11/22/2021,CUST2982,Male,52,Electronics,8,220,1760,155,65,520,online,Returning,3
2983,10/31/2021,CUST2983,Male,41,Clothing,8,434,3472,290,144,1152,cash,Returning,2
2984,11/29/2022,CUST2984,Female,43,Electronics,7,137,959,108,29,203,online,New,5
2985,12/4/2022,CUST2985,Male,48,Beauty,5,413,2065,247,166,830,online,New,5
2986,4/8/2022,CUST2986,Female,72,Food,10,306,3060,165,141,1410,online,Returning,3
2987,7/16/2022,CUST2987,Male,31,Beauty,10,198,1980,169,29,290,credit card,Returning,5
2988,7/9/2022,CUST2988,Female,16,Food,9,427,3843,257,170,1530,credit card,New,1
2989,3/7/2021,CUST2989,Female,64,Clothing,2,306,612,260,46,92,credit card,Returning,5
2990,12/21/2022,CUST2990,Male,37,Food,1,149,149,121,28,28,online,Returning,2
2991,11/6/2021,CUST2991,Female,18,Beauty,9,444,3996,270,174,1566,credit card,New,5
2992,8/9/2022,CUST2992,Male,56,Electronics,1,482,482,396,86,86,credit card,Returning,4
2993,12/7/2021,CUST2993,Female,79,Beauty,6,463,2778,349,114,684,cash,Returning,4
2994,9/8/2022,CUST2994,Male,21,Electronics,5,386,1930,233,153,765,credit card,Returning,4
2995,4/21/2021,CUST2995,Female,52,Electronics,8,155,1240,94,61,488,credit card,New,3
2996,5/16/2022,CUST2996,Male,51,Clothing,9,420,3780,332,88,792,cash,Returning,1
2997,1/28/2021,CUST2997,Male,35,Food,3,456,1368,349,107,321,credit card,New,2
2998,6/9/2022,CUST2998,Female,27,Beauty,2,404,808,295,109,218,credit card,Returning,5
2999,8/26/2021,CUST2999,Female,30,Food,3,207,621,150,57,171,cash,Returning,2
3000,2/23/2021,CUST3000,Male,28,Clothing,7,98,686,79,19,133,cash,New,1
